,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2018,10,01,2,W01,서울특별시,종로구,3598250,3.73,2617,3.7
1,2018,10,02,3,W01,서울특별시,종로구,3022800,3.13,2283,3.23
2,2018,10,03,4,W01,서울특별시,종로구,3517050,3.65,2563,3.62
3,2018,10,04,5,W01,서울특별시,종로구,3265400,3.38,2451,3.47
4,2018,10,05,6,W01,서울특별시,종로구,2447100,2.54,1870,2.64
5,2018,10,06,7,W01,서울특별시,종로구,3349300,3.47,2403,3.4
6,2018,10,07,1,W01,서울특별시,종로구,3758700,3.9,2650,3.75
7,2018,10,08,2,W01,서울특별시,종로구,3393200,3.52,2466,3.49
8,2018,10,09,3,W01,서울특별시,종로구,3315500,3.44,2522,3.57
9,2018,10,10,4,W01,서울특별시,종로구,2980950,3.09,2308,3.26
10,2018,10,11,5,W01,서울특별시,종로구,2786400,2.89,2134,3.02
11,2018,10,12,6,W01,서울특별시,종로구,2791100,2.89,2181,3.08
12,2018,10,13,7,W01,서울특별시,종로구,2762250,2.86,2036,2.88
13,2018,10,14,1,W01,서울특별시,종로구,3602650,3.73,2534,3.58
14,2018,10,15,2,W01,서울특별시,종로구,3542800,3.67,2475,3.5
15,2018,10,16,3,W01,서울특별시,종로구,2960500,3.07,2245,3.17
16,2018,10,17,4,W01,서울특별시,종로구,2845000,2.95,2240,3.17
17,2018,10,18,5,W01,서울특별시,종로구,2916950,3.02,2181,3.08
18,2018,10,19,6,W01,서울특별시,종로구,2852700,2.96,2229,3.15
19,2018,10,20,7,W01,서울특별시,종로구,2222350,2.3,1625,2.3
20,2018,10,21,1,W01,서울특별시,종로구,3267350,3.39,2354,3.33
21,2018,10,22,2,W01,서울특별시,종로구,3400200,3.52,2484,3.51
22,2018,10,23,3,W01,서울특별시,종로구,3005750,3.12,2274,3.22
23,2018,10,24,4,W01,서울특별시,종로구,3017200,3.13,2235,3.16
