,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2019,09,01,1,W01,서울특별시,종로구,3607600,3.29,2704,3.27
1,2019,09,02,2,W01,서울특별시,종로구,3832800,3.49,2978,3.61
2,2019,09,03,3,W01,서울특별시,종로구,3376150,3.08,2735,3.31
3,2019,09,04,4,W01,서울특별시,종로구,3031100,2.76,2389,2.89
4,2019,09,05,5,W01,서울특별시,종로구,3322100,3.03,2603,3.15
5,2019,09,06,6,W01,서울특별시,종로구,3462550,3.16,2764,3.35
6,2019,09,07,7,W01,서울특별시,종로구,3163600,2.88,2272,2.75
7,2019,09,08,1,W01,서울특별시,종로구,4798450,4.38,3383,4.1
8,2019,09,09,2,W01,서울특별시,종로구,4180850,3.81,3033,3.67
9,2019,09,10,3,W01,서울특별시,종로구,3547700,3.24,2597,3.15
10,2019,09,11,4,W01,서울특별시,종로구,4829700,4.4,3628,4.39
11,2019,09,12,5,W01,서울특별시,종로구,5291100,4.82,3541,4.29
12,2019,09,13,6,W01,서울특별시,종로구,3915350,3.57,2578,3.12
13,2019,09,14,7,W01,서울특별시,종로구,3407200,3.11,2245,2.72
14,2019,09,15,1,W01,서울특별시,종로구,4274900,3.9,2994,3.63
15,2019,09,16,2,W01,서울특별시,종로구,3638750,3.32,2685,3.25
16,2019,09,17,3,W01,서울특별시,종로구,3645600,3.32,2773,3.36
17,2019,09,18,4,W01,서울특별시,종로구,3335300,3.04,2626,3.18
18,2019,09,19,5,W01,서울특별시,종로구,3191700,2.91,2569,3.11
19,2019,09,20,6,W01,서울특별시,종로구,3021900,2.76,2477,3.0
20,2019,09,21,7,W01,서울특별시,종로구,3257550,2.97,2492,3.02
21,2019,09,22,1,W01,서울특별시,종로구,4089300,3.73,2956,3.58
22,2019,09,23,2,W01,서울특별시,종로구,3962800,3.61,2928,3.55
23,2019,09,24,3,W01,서울특별시,종로구,3251800,2.97,2609,3.16
24,2019,09,25,4,W01,서울특별시,종로구,3084950,2.81,2576,3.12
25,2019,09,26,5,W01,서울특별시,종로구,3140250,2.86,2551,3.09
26,2019,09,27,6,W01,서울특별시,종로구,3017450,2.75,2479,3.0
27,2019,09,28,7,W01,서울특별시,종로구,3307350,3.02,2551,3.09
28,2019,09,29,1,W01,서울특별시,종로구,3864900,3.52,2937,3.56
29,2019,09,30,2,W01,서울특별시,종로구,3814750,3.48,2922,3.54
0,2019,09,01,1,W02,서울특별시,중구,8026750,3.85,6428,3.74
1,2019,09,02,2,W02,서울특별시,중구,6765150,3.24,5894,3.43
2,2019,09,03,3,W02,서울특별시,중구,6163550,2.95,5371,3.13
3,2019,09,04,4,W02,서울특별시,중구,5874100,2.81,4976,2.9
4,2019,09,05,5,W02,서울특별시,중구,6208200,2.97,5389,3.14
5,2019,09,06,6,W02,서울특별시,중구,6682950,3.2,5579,3.25
6,2019,09,07,7,W02,서울특별시,중구,5463300,2.62,4265,2.48
7,2019,09,08,1,W02,서울특별시,중구,9924500,4.75,7658,4.46
8,2019,09,09,2,W02,서울특별시,중구,6820700,3.27,5679,3.31
9,2019,09,10,3,W02,서울특별시,중구,6331650,3.03,5088,2.96
10,2019,09,11,4,W02,서울특별시,중구,9357800,4.48,7460,4.34
11,2019,09,12,5,W02,서울특별시,중구,10239350,4.91,7475,4.35
12,2019,09,13,6,W02,서울특별시,중구,8350300,4.0,5759,3.35
13,2019,09,14,7,W02,서울특별시,중구,6973800,3.34,4974,2.9
14,2019,09,15,1,W02,서울특별시,중구,8761600,4.2,6703,3.9
15,2019,09,16,2,W02,서울특별시,중구,6269550,3.0,5022,2.92
16,2019,09,17,3,W02,서울특별시,중구,6316350,3.03,5436,3.16
17,2019,09,18,4,W02,서울특별시,중구,6034850,2.89,5483,3.19
18,2019,09,19,5,W02,서울특별시,중구,6152250,2.95,5384,3.13
19,2019,09,20,6,W02,서울특별시,중구,5565200,2.67,5089,2.96
20,2019,09,21,7,W02,서울특별시,중구,6477050,3.1,5352,3.12
21,2019,09,22,1,W02,서울특별시,중구,8191250,3.92,6586,3.83
22,2019,09,23,2,W02,서울특별시,중구,7060450,3.38,5972,3.48
23,2019,09,24,3,W02,서울특별시,중구,5895600,2.82,5188,3.02
24,2019,09,25,4,W02,서울특별시,중구,6095600,2.92,5384,3.13
25,2019,09,26,5,W02,서울특별시,중구,5637050,2.7,5126,2.98
26,2019,09,27,6,W02,서울특별시,중구,5878800,2.82,5166,3.01
27,2019,09,28,7,W02,서울특별시,중구,6367950,3.05,5284,3.08
28,2019,09,29,1,W02,서울특별시,중구,8336700,3.99,6921,4.03
29,2019,09,30,2,W02,서울특별시,중구,6524800,3.13,5668,3.3
0,2019,09,01,1,W03,서울특별시,용산구,200800,3.32,171,3.34
1,2019,09,02,2,W03,서울특별시,용산구,169000,2.79,164,3.2
2,2019,09,03,3,W03,서울특별시,용산구,208000,3.44,188,3.67
3,2019,09,04,4,W03,서울특별시,용산구,152350,2.52,140,2.73
4,2019,09,05,5,W03,서울특별시,용산구,173000,2.86,159,3.1
5,2019,09,06,6,W03,서울특별시,용산구,178550,2.95,166,3.24
6,2019,09,07,7,W03,서울특별시,용산구,247450,4.09,171,3.34
7,2019,09,08,1,W03,서울특별시,용산구,274450,4.54,206,4.02
8,2019,09,09,2,W03,서울특별시,용산구,193950,3.21,172,3.36
9,2019,09,10,3,W03,서울특별시,용산구,159450,2.64,159,3.1
10,2019,09,11,4,W03,서울특별시,용산구,217850,3.6,188,3.67
11,2019,09,12,5,W03,서울특별시,용산구,299550,4.95,215,4.2
12,2019,09,13,6,W03,서울특별시,용산구,297850,4.92,190,3.71
13,2019,09,14,7,W03,서울특별시,용산구,204900,3.39,154,3.01
14,2019,09,15,1,W03,서울특별시,용산구,227300,3.76,189,3.69
15,2019,09,16,2,W03,서울특별시,용산구,210400,3.48,182,3.55
16,2019,09,17,3,W03,서울특별시,용산구,198550,3.28,183,3.57
17,2019,09,18,4,W03,서울특별시,용산구,173350,2.87,162,3.16
18,2019,09,19,5,W03,서울특별시,용산구,163000,2.69,160,3.12
19,2019,09,20,6,W03,서울특별시,용산구,207400,3.43,156,3.04
20,2019,09,21,7,W03,서울특별시,용산구,128750,2.13,131,2.56
21,2019,09,22,1,W03,서울특별시,용산구,260850,4.31,193,3.77
22,2019,09,23,2,W03,서울특별시,용산구,215050,3.55,177,3.45
23,2019,09,24,3,W03,서울특별시,용산구,178650,2.95,165,3.22
24,2019,09,25,4,W03,서울특별시,용산구,157450,2.6,152,2.97
25,2019,09,26,5,W03,서울특별시,용산구,181150,2.99,155,3.02
26,2019,09,27,6,W03,서울특별시,용산구,163000,2.69,162,3.16
27,2019,09,28,7,W03,서울특별시,용산구,157700,2.61,150,2.93
