,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2018,06,01,6,W01,서울특별시,종로구,2557150,2.9,1815,3.04
1,2018,06,02,7,W01,서울특별시,종로구,2760850,3.13,1825,3.06
2,2018,06,03,1,W01,서울특별시,종로구,3284600,3.72,2137,3.58
3,2018,06,04,2,W01,서울특별시,종로구,3210000,3.64,2062,3.45
4,2018,06,05,3,W01,서울특별시,종로구,2591100,2.94,1883,3.15
5,2018,06,06,4,W01,서울특별시,종로구,3050750,3.46,2030,3.4
6,2018,06,07,5,W01,서울특별시,종로구,2875600,3.26,2010,3.36
7,2018,06,08,6,W01,서울특별시,종로구,2573750,2.92,1835,3.07
8,2018,06,09,7,W01,서울특별시,종로구,2667300,3.02,1817,3.04
9,2018,06,10,1,W01,서울특별시,종로구,3409900,3.86,2125,3.56
10,2018,06,11,2,W01,서울특별시,종로구,3091700,3.5,2012,3.37
11,2018,06,12,3,W01,서울특별시,종로구,2643850,3.0,1905,3.19
12,2018,06,13,4,W01,서울특별시,종로구,3046600,3.45,2113,3.54
13,2018,06,14,5,W01,서울특별시,종로구,2567900,2.91,1804,3.02
14,2018,06,15,6,W01,서울특별시,종로구,2788750,3.16,1938,3.24
15,2018,06,16,7,W01,서울특별시,종로구,2853800,3.23,1902,3.18
16,2018,06,17,1,W01,서울특별시,종로구,3410050,3.86,2187,3.66
17,2018,06,18,2,W01,서울특별시,종로구,3306900,3.75,2195,3.67
18,2018,06,19,3,W01,서울특별시,종로구,3088850,3.5,2070,3.47
19,2018,06,20,4,W01,서울특별시,종로구,2704100,3.06,1975,3.31
20,2018,06,21,5,W01,서울특별시,종로구,2858900,3.24,2003,3.35
21,2018,06,22,6,W01,서울특별시,종로구,2674900,3.03,1947,3.26
22,2018,06,23,7,W01,서울특별시,종로구,3118200,3.53,2016,3.37
23,2018,06,24,1,W01,서울특별시,종로구,3441950,3.9,2188,3.66
24,2018,06,25,2,W01,서울특별시,종로구,3559750,4.03,2295,3.84
25,2018,06,26,3,W01,서울특별시,종로구,2326450,2.64,1524,2.55
26,2018,06,27,4,W01,서울특별시,종로구,3196950,3.62,2233,3.74
27,2018,06,28,5,W01,서울특별시,종로구,2823000,3.2,1937,3.24
28,2018,06,29,6,W01,서울특별시,종로구,2823850,3.2,2020,3.38
29,2018,06,30,7,W01,서울특별시,종로구,2931500,3.32,1934,3.24
0,2018,06,01,6,W02,서울특별시,중구,5366300,2.81,4429,3.05
1,2018,06,02,7,W02,서울특별시,중구,6276400,3.29,4644,3.19
2,2018,06,03,1,W02,서울특별시,중구,8064050,4.22,5749,3.95
3,2018,06,04,2,W02,서울특별시,중구,6393200,3.35,5018,3.45
4,2018,06,05,3,W02,서울특별시,중구,5521000,2.89,4365,3.0
5,2018,06,06,4,W02,서울특별시,중구,6630350,3.47,4946,3.4
6,2018,06,07,5,W02,서울특별시,중구,6005250,3.14,4645,3.2
7,2018,06,08,6,W02,서울특별시,중구,5575100,2.92,4451,3.06
8,2018,06,09,7,W02,서울특별시,중구,6143350,3.22,4504,3.1
9,2018,06,10,1,W02,서울특별시,중구,7994800,4.19,5709,3.93
10,2018,06,11,2,W02,서울특별시,중구,6258300,3.28,4844,3.33
11,2018,06,12,3,W02,서울특별시,중구,5160000,2.7,4279,2.94
12,2018,06,13,4,W02,서울특별시,중구,6804550,3.56,5082,3.5
13,2018,06,14,5,W02,서울특별시,중구,5662500,2.96,4375,3.01
14,2018,06,15,6,W02,서울특별시,중구,5658150,2.96,4521,3.11
15,2018,06,16,7,W02,서울특별시,중구,6714750,3.52,4842,3.33
16,2018,06,17,1,W02,서울특별시,중구,8232450,4.31,5930,4.08
17,2018,06,18,2,W02,서울특별시,중구,6696000,3.51,5048,3.47
18,2018,06,19,3,W02,서울특별시,중구,6030250,3.16,4673,3.21
19,2018,06,20,4,W02,서울특별시,중구,5909550,3.09,4665,3.21
20,2018,06,21,5,W02,서울특별시,중구,5995700,3.14,4665,3.21
21,2018,06,22,6,W02,서울특별시,중구,5891950,3.08,4743,3.26
22,2018,06,23,7,W02,서울특별시,중구,6745400,3.53,4976,3.42
23,2018,06,24,1,W02,서울특별시,중구,8314650,4.35,5891,4.05
24,2018,06,25,2,W02,서울특별시,중구,6993300,3.66,5360,3.69
25,2018,06,26,3,W02,서울특별시,중구,3879300,2.03,2996,2.06
26,2018,06,27,4,W02,서울특별시,중구,6931700,3.63,5426,3.73
27,2018,06,28,5,W02,서울특별시,중구,5805550,3.04,4512,3.1
28,2018,06,29,6,W02,서울특별시,중구,6362800,3.33,4954,3.41
29,2018,06,30,7,W02,서울특별시,중구,6975550,3.65,5127,3.53
0,2018,06,01,6,W03,서울특별시,용산구,178350,2.98,163,3.19
1,2018,06,02,7,W03,서울특별시,용산구,167350,2.79,153,3.0
2,2018,06,03,1,W03,서울특별시,용산구,214600,3.58,173,3.39
3,2018,06,04,2,W03,서울특별시,용산구,217900,3.64,157,3.08
4,2018,06,05,3,W03,서울특별시,용산구,185200,3.09,186,3.64
5,2018,06,06,4,W03,서울특별시,용산구,229750,3.84,173,3.39
6,2018,06,07,5,W03,서울특별시,용산구,153400,2.56,155,3.04
7,2018,06,08,6,W03,서울특별시,용산구,170800,2.85,158,3.1
