,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2021,11,01,2,W01,서울특별시,종로구,4359550,3.45,3223,3.69
1,2021,11,02,3,W01,서울특별시,종로구,4207400,3.33,3109,3.55
2,2021,11,03,4,W01,서울특별시,종로구,3692600,2.92,2899,3.31
3,2021,11,04,5,W01,서울특별시,종로구,3797100,3.01,2867,3.28
4,2021,11,05,6,W01,서울특별시,종로구,3797750,3.01,2931,3.35
5,2021,11,06,7,W01,서울특별시,종로구,3967850,3.14,2826,3.23
6,2021,11,07,1,W01,서울특별시,종로구,4818050,3.82,3258,3.73
7,2021,11,08,2,W01,서울특별시,종로구,3908900,3.1,2748,3.14
8,2021,11,09,3,W01,서울특별시,종로구,4386200,3.47,3046,3.48
9,2021,11,10,4,W01,서울특별시,종로구,3846650,3.05,2762,3.16
10,2021,11,11,5,W01,서울특별시,종로구,3771700,2.99,2766,3.16
11,2021,11,12,6,W01,서울특별시,종로구,3913650,3.1,2802,3.2
12,2021,11,13,7,W01,서울특별시,종로구,4112600,3.26,2774,3.17
13,2021,11,14,1,W01,서울특별시,종로구,4892250,3.87,3238,3.7
14,2021,11,15,2,W01,서울특별시,종로구,4691450,3.72,3151,3.6
15,2021,11,16,3,W01,서울특별시,종로구,4305500,3.41,2986,3.41
16,2021,11,17,4,W01,서울특별시,종로구,4239850,3.36,2886,3.3
17,2021,11,18,5,W01,서울특별시,종로구,4163200,3.3,2882,3.3
18,2021,11,19,6,W01,서울특별시,종로구,4238900,3.36,2990,3.42
19,2021,11,20,7,W01,서울특별시,종로구,4295050,3.4,2738,3.13
20,2021,11,21,1,W01,서울특별시,종로구,4160650,3.3,2660,3.04
21,2021,11,22,2,W01,서울특별시,종로구,4663300,3.69,3083,3.53
22,2021,11,23,3,W01,서울특별시,종로구,4300850,3.41,2870,3.28
23,2021,11,24,4,W01,서울특별시,종로구,4003300,3.17,2814,3.22
24,2021,11,25,5,W01,서울특별시,종로구,3862750,3.06,2669,3.05
25,2021,11,26,6,W01,서울특별시,종로구,4001100,3.17,2752,3.15
26,2021,11,27,7,W01,서울특별시,종로구,4265010,3.38,2802,3.2
27,2021,11,28,1,W01,서울특별시,종로구,5008700,3.97,3184,3.64
28,2021,11,29,2,W01,서울특별시,종로구,4651950,3.68,3090,3.53
29,2021,11,30,3,W01,서울특별시,종로구,3940400,3.12,2651,3.03
0,2021,11,01,2,W02,서울특별시,중구,6694250,3.36,5439,3.63
1,2021,11,02,3,W02,서울특별시,중구,5874150,2.95,4895,3.27
2,2021,11,03,4,W02,서울특별시,중구,6055250,3.04,5132,3.43
3,2021,11,04,5,W02,서울특별시,중구,5995200,3.01,5114,3.42
4,2021,11,05,6,W02,서울특별시,중구,5800700,2.91,4900,3.27
5,2021,11,06,7,W02,서울특별시,중구,6375150,3.2,4868,3.25
6,2021,11,07,1,W02,서울특별시,중구,8475750,4.25,6375,4.26
7,2021,11,08,2,W02,서울특별시,중구,6000650,3.01,4601,3.07
8,2021,11,09,3,W02,서울특별시,중구,6072400,3.05,4760,3.18
9,2021,11,10,4,W02,서울특별시,중구,6294750,3.16,4939,3.3
10,2021,11,11,5,W02,서울특별시,중구,6145650,3.08,4900,3.27
11,2021,11,12,6,W02,서울특별시,중구,5877750,2.95,4571,3.05
