,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2019,07,01,2,W01,서울특별시,종로구,4305200,3.49,2988,3.41
1,2019,07,02,3,W01,서울특별시,종로구,3984200,3.23,2901,3.31
2,2019,07,03,4,W01,서울특별시,종로구,3699350,3.0,2780,3.17
3,2019,07,04,5,W01,서울특별시,종로구,3653400,2.96,2758,3.15
4,2019,07,05,6,W01,서울특별시,종로구,3768150,3.06,2748,3.14
5,2019,07,06,7,W01,서울특별시,종로구,3952700,3.21,2736,3.12
6,2019,07,07,1,W01,서울특별시,종로구,4527150,3.67,3057,3.49
7,2019,07,08,2,W01,서울특별시,종로구,4483000,3.64,3080,3.51
8,2019,07,09,3,W01,서울특별시,종로구,3735400,3.03,2738,3.12
9,2019,07,10,4,W01,서울특별시,종로구,3281200,2.66,2515,2.87
10,2019,07,11,5,W01,서울특별시,종로구,3758000,3.05,2746,3.13
11,2019,07,12,6,W01,서울특별시,종로구,3828450,3.1,2814,3.21
12,2019,07,13,7,W01,서울특별시,종로구,4001850,3.25,2724,3.11
13,2019,07,14,1,W01,서울특별시,종로구,4595050,3.73,3045,3.47
14,2019,07,15,2,W01,서울특별시,종로구,4256300,3.45,2932,3.35
15,2019,07,16,3,W01,서울특별시,종로구,3887400,3.15,2903,3.31
16,2019,07,17,4,W01,서울특별시,종로구,3761900,3.05,2811,3.21
17,2019,07,18,5,W01,서울특별시,종로구,3619750,2.94,2721,3.1
18,2019,07,19,6,W01,서울특별시,종로구,3705950,3.01,2786,3.18
19,2019,07,20,7,W01,서울특별시,종로구,3947950,3.2,2691,3.07
20,2019,07,21,1,W01,서울특별시,종로구,4689250,3.8,3065,3.5
21,2019,07,22,2,W01,서울특별시,종로구,4249050,3.45,2871,3.28
22,2019,07,23,3,W01,서울특별시,종로구,4023000,3.26,2927,3.34
23,2019,07,24,4,W01,서울특별시,종로구,3686750,2.99,2738,3.12
24,2019,07,25,5,W01,서울특별시,종로구,3811350,3.09,2725,3.11
25,2019,07,26,6,W01,서울특별시,종로구,3729450,3.02,2638,3.01
26,2019,07,27,7,W01,서울특별시,종로구,4179900,3.39,2889,3.3
27,2019,07,28,1,W01,서울특별시,종로구,4318800,3.5,2815,3.21
28,2019,07,29,2,W01,서울특별시,종로구,4440350,3.6,3121,3.56
29,2019,07,30,3,W01,서울특별시,종로구,3907850,3.17,2794,3.19
30,2019,07,31,4,W01,서울특별시,종로구,3529150,2.86,2580,2.94
0,2019,07,01,2,W02,서울특별시,중구,7652150,3.39,5974,3.35
1,2019,07,02,3,W02,서울특별시,중구,6668150,2.95,5409,3.03
2,2019,07,03,4,W02,서울특별시,중구,6688400,2.96,5578,3.13
3,2019,07,04,5,W02,서울특별시,중구,6771750,3.0,5503,3.08
4,2019,07,05,6,W02,서울특별시,중구,6650550,2.94,5540,3.11
5,2019,07,06,7,W02,서울특별시,중구,7421300,3.28,5645,3.16
6,2019,07,07,1,W02,서울특별시,중구,9226250,4.08,6826,3.83
