,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2019,03,01,6,W01,서울특별시,종로구,3006950,3.23,1957,3.1
1,2019,03,02,7,W01,서울특별시,종로구,3291550,3.54,2116,3.35
2,2019,03,03,1,W01,서울특별시,종로구,3930950,4.23,2359,3.73
3,2019,03,04,2,W01,서울특별시,종로구,3480350,3.74,2226,3.52
4,2019,03,05,3,W01,서울특별시,종로구,3014400,3.24,2027,3.21
5,2019,03,06,4,W01,서울특별시,종로구,2972850,3.2,2041,3.23
6,2019,03,07,5,W01,서울특별시,종로구,3021150,3.25,2119,3.35
7,2019,03,08,6,W01,서울특별시,종로구,2839100,3.05,2005,3.17
8,2019,03,09,7,W01,서울특별시,종로구,2806350,3.02,1969,3.11
9,2019,03,10,1,W01,서울특별시,종로구,3679750,3.96,2394,3.79
0,2019,03,01,6,W02,서울특별시,중구,5965950,3.39,4152,3.17
1,2019,03,02,7,W02,서울특별시,중구,6274250,3.56,4314,3.29
2,2019,03,03,1,W02,서울특별시,중구,8064600,4.58,5644,4.31
3,2019,03,04,2,W02,서울특별시,중구,6275200,3.56,4568,3.49
4,2019,03,05,3,W02,서울특별시,중구,5011150,2.85,3793,2.9
5,2019,03,06,4,W02,서울특별시,중구,5573400,3.17,4131,3.15
6,2019,03,07,5,W02,서울특별시,중구,5440450,3.09,4147,3.17
7,2019,03,08,6,W02,서울특별시,중구,5311550,3.02,4025,3.07
8,2019,03,09,7,W02,서울특별시,중구,5665950,3.22,4146,3.17
9,2019,03,10,1,W02,서울특별시,중구,7965800,4.52,5520,4.22
0,2019,03,01,6,W03,서울특별시,용산구,187850,3.56,130,3.11
1,2019,03,02,7,W03,서울특별시,용산구,182650,3.46,138,3.31
2,2019,03,03,1,W03,서울특별시,용산구,261100,4.95,172,4.12
3,2019,03,04,2,W03,서울특별시,용산구,165350,3.13,129,3.09
4,2019,03,05,3,W03,서울특별시,용산구,180300,3.42,160,3.83
5,2019,03,06,4,W03,서울특별시,용산구,132950,2.52,113,2.71
6,2019,03,07,5,W03,서울특별시,용산구,150350,2.85,128,3.07
7,2019,03,08,6,W03,서울특별시,용산구,136550,2.59,126,3.02
8,2019,03,09,7,W03,서울특별시,용산구,147400,2.79,121,2.9
9,2019,03,10,1,W03,서울특별시,용산구,202250,3.83,155,3.71
0,2019,03,01,6,W04,서울특별시,성동구,12148150,3.21,8147,3.04
