,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2018,03,01,5,W01,서울특별시,종로구,2789100,3.62,1668,3.41
1,2018,03,02,6,W01,서울특별시,종로구,2492150,3.23,1521,3.11
2,2018,03,03,7,W01,서울특별시,종로구,2452650,3.18,1496,3.06
3,2018,03,04,1,W01,서울특별시,종로구,2777850,3.6,1647,3.36
4,2018,03,05,2,W01,서울특별시,종로구,2896200,3.76,1686,3.44
5,2018,03,06,3,W01,서울특별시,종로구,2642950,3.43,1595,3.26
6,2018,03,07,4,W01,서울특별시,종로구,2491250,3.23,1595,3.26
7,2018,03,08,5,W01,서울특별시,종로구,2117400,2.75,1453,2.97
8,2018,03,09,6,W01,서울특별시,종로구,2274850,2.95,1510,3.08
9,2018,03,10,7,W01,서울특별시,종로구,2292250,2.97,1391,2.84
10,2018,03,11,1,W01,서울특별시,종로구,2706150,3.51,1702,3.48
11,2018,03,12,2,W01,서울특별시,종로구,2816000,3.65,1708,3.49
12,2018,03,13,3,W01,서울특별시,종로구,2672150,3.47,1652,3.37
13,2018,03,14,4,W01,서울특별시,종로구,2358450,3.06,1590,3.25
14,2018,03,15,5,W01,서울특별시,종로구,2057350,2.67,1370,2.8
15,2018,03,16,6,W01,서울특별시,종로구,2331100,3.02,1526,3.12
16,2018,03,17,7,W01,서울특별시,종로구,2304700,2.99,1458,2.98
17,2018,03,18,1,W01,서울특별시,종로구,2707700,3.51,1648,3.37
18,2018,03,19,2,W01,서울특별시,종로구,2743650,3.56,1704,3.48
19,2018,03,20,3,W01,서울특별시,종로구,2326250,3.02,1479,3.02
20,2018,03,21,4,W01,서울특별시,종로구,2195500,2.85,1436,2.93
21,2018,03,22,5,W01,서울특별시,종로구,2390250,3.1,1574,3.22
22,2018,03,23,6,W01,서울특별시,종로구,2188200,2.84,1508,3.08
23,2018,03,24,7,W01,서울특별시,종로구,2154950,2.8,1445,2.95
24,2018,03,25,1,W01,서울특별시,종로구,3004750,3.9,1755,3.58
25,2018,03,26,2,W01,서울특별시,종로구,2824900,3.66,1759,3.59
26,2018,03,27,3,W01,서울특별시,종로구,2667300,3.46,1705,3.48
27,2018,03,28,4,W01,서울특별시,종로구,2442350,3.17,1647,3.36
28,2018,03,29,5,W01,서울특별시,종로구,2383150,3.09,1622,3.31
29,2018,03,30,6,W01,서울특별시,종로구,2195050,2.85,1562,3.19
30,2018,03,31,7,W01,서울특별시,종로구,2394550,3.11,1546,3.16
0,2018,03,01,5,W02,서울특별시,중구,5630350,3.71,3567,3.34
1,2018,03,02,6,W02,서울특별시,중구,4726800,3.12,3304,3.1
2,2018,03,03,7,W02,서울특별시,중구,5070900,3.34,3336,3.13
3,2018,03,04,1,W02,서울특별시,중구,6258950,4.13,4064,3.81
4,2018,03,05,2,W02,서울특별시,중구,5441400,3.59,3636,3.41
5,2018,03,06,3,W02,서울특별시,중구,4548500,3.0,3208,3.01
6,2018,03,07,4,W02,서울특별시,중구,4335950,2.86,3170,2.97
7,2018,03,08,5,W02,서울특별시,중구,4244800,2.8,3050,2.86
8,2018,03,09,6,W02,서울특별시,중구,4490750,2.96,3302,3.1
9,2018,03,10,7,W02,서울특별시,중구,4601200,3.03,3192,2.99
10,2018,03,11,1,W02,서울특별시,중구,6449800,4.25,4279,4.01
11,2018,03,12,2,W02,서울특별시,중구,5316300,3.5,3702,3.47
12,2018,03,13,3,W02,서울특별시,중구,4593500,3.03,3276,3.07
13,2018,03,14,4,W02,서울특별시,중구,4683000,3.09,3361,3.15
14,2018,03,15,5,W02,서울특별시,중구,3940200,2.6,2911,2.73
15,2018,03,16,6,W02,서울특별시,중구,4618700,3.04,3383,3.17
16,2018,03,17,7,W02,서울특별시,중구,4974300,3.28,3438,3.22
17,2018,03,18,1,W02,서울특별시,중구,6001700,3.96,4151,3.89
18,2018,03,19,2,W02,서울특별시,중구,5016050,3.31,3627,3.4
19,2018,03,20,3,W02,서울특별시,중구,4225750,2.79,3097,2.9
20,2018,03,21,4,W02,서울특별시,중구,4105700,2.71,2939,2.75
21,2018,03,22,5,W02,서울특별시,중구,4401000,2.9,3226,3.02
22,2018,03,23,6,W02,서울특별시,중구,4311800,2.84,3179,2.98
23,2018,03,24,7,W02,서울특별시,중구,4797000,3.16,3284,3.08
24,2018,03,25,1,W02,서울특별시,중구,6578900,4.34,4324,4.05
25,2018,03,26,2,W02,서울특별시,중구,5443600,3.59,3761,3.53
26,2018,03,27,3,W02,서울특별시,중구,4469200,2.95,3227,3.02
27,2018,03,28,4,W02,서울특별시,중구,4600250,3.03,3405,3.19
28,2018,03,29,5,W02,서울특별시,중구,4485150,2.96,3353,3.14
29,2018,03,30,6,W02,서울특별시,중구,4568700,3.01,3429,3.21
30,2018,03,31,7,W02,서울특별시,중구,4794850,3.16,3507,3.29
0,2018,03,01,5,W03,서울특별시,용산구,207750,3.8,147,3.44
1,2018,03,02,6,W03,서울특별시,용산구,144700,2.65,117,2.74
2,2018,03,03,7,W03,서울특별시,용산구,214750,3.93,139,3.25
3,2018,03,04,1,W03,서울특별시,용산구,206700,3.79,149,3.49
4,2018,03,05,2,W03,서울특별시,용산구,178400,3.27,138,3.23
5,2018,03,06,3,W03,서울특별시,용산구,205800,3.77,170,3.98
6,2018,03,07,4,W03,서울특별시,용산구,180350,3.3,135,3.16
7,2018,03,08,5,W03,서울특별시,용산구,128850,2.36,117,2.74
8,2018,03,09,6,W03,서울특별시,용산구,178200,3.26,141,3.3
9,2018,03,10,7,W03,서울특별시,용산구,161600,2.96,129,3.02
10,2018,03,11,1,W03,서울특별시,용산구,241600,4.42,151,3.53
11,2018,03,12,2,W03,서울특별시,용산구,196050,3.59,140,3.28
12,2018,03,13,3,W03,서울특별시,용산구,198500,3.64,185,4.33
13,2018,03,14,4,W03,서울특별시,용산구,117800,2.16,102,2.39
14,2018,03,15,5,W03,서울특별시,용산구,137600,2.52,114,2.67
15,2018,03,16,6,W03,서울특별시,용산구,174000,3.19,133,3.11
16,2018,03,17,7,W03,서울특별시,용산구,161100,2.95,123,2.88
17,2018,03,18,1,W03,서울특별시,용산구,237200,4.34,151,3.53
18,2018,03,19,2,W03,서울특별시,용산구,201200,3.68,144,3.37
19,2018,03,20,3,W03,서울특별시,용산구,169150,3.1,141,3.3
