,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2018,08,01,4,W01,서울특별시,종로구,3293100,3.41,2320,3.26
1,2018,08,02,5,W01,서울특별시,종로구,3104000,3.21,2250,3.16
2,2018,08,03,6,W01,서울특별시,종로구,3296300,3.41,2334,3.28
3,2018,08,04,7,W01,서울특별시,종로구,3267450,3.38,2244,3.15
4,2018,08,05,1,W01,서울특별시,종로구,3541450,3.66,2346,3.3
5,2018,08,06,2,W01,서울특별시,종로구,3333200,3.45,2335,3.28
6,2018,08,07,3,W01,서울특별시,종로구,3199100,3.31,2331,3.27
7,2018,08,08,4,W01,서울특별시,종로구,3189550,3.3,2323,3.26
8,2018,08,09,5,W01,서울특별시,종로구,3304500,3.42,2311,3.25
9,2018,08,10,6,W01,서울특별시,종로구,3048100,3.15,2250,3.16
10,2018,08,11,7,W01,서울특별시,종로구,3095800,3.2,2177,3.06
11,2018,08,12,1,W01,서울특별시,종로구,3531750,3.65,2412,3.39
12,2018,08,13,2,W01,서울특별시,종로구,3601250,3.72,2600,3.65
13,2018,08,14,3,W01,서울특별시,종로구,3012200,3.11,2228,3.13
14,2018,08,15,4,W01,서울특별시,종로구,3227850,3.34,2315,3.25
15,2018,08,16,5,W01,서울특별시,종로구,3170250,3.28,2393,3.36
16,2018,08,17,6,W01,서울특별시,종로구,2866700,2.96,2186,3.07
17,2018,08,18,7,W01,서울특별시,종로구,3223500,3.33,2266,3.18
18,2018,08,19,1,W01,서울특별시,종로구,3343450,3.46,2401,3.37
19,2018,08,20,2,W01,서울특별시,종로구,3384800,3.5,2508,3.52
20,2018,08,21,3,W01,서울특별시,종로구,2899650,3.0,2290,3.22
21,2018,08,22,4,W01,서울특별시,종로구,2977000,3.08,2340,3.29
22,2018,08,23,5,W01,서울특별시,종로구,2847650,2.94,2316,3.25
23,2018,08,24,6,W01,서울특별시,종로구,2825450,2.92,2187,3.07
24,2018,08,25,7,W01,서울특별시,종로구,2766200,2.86,2133,3.0
25,2018,08,26,1,W01,서울특별시,종로구,3445750,3.56,2462,3.46
26,2018,08,27,2,W01,서울특별시,종로구,3106800,3.21,2363,3.32
27,2018,08,28,3,W01,서울특별시,종로구,2231950,2.31,1778,2.5
28,2018,08,29,4,W01,서울특별시,종로구,2666750,2.76,2064,2.9
29,2018,08,30,5,W01,서울특별시,종로구,3141550,3.25,2488,3.5
30,2018,08,31,6,W01,서울특별시,종로구,2762500,2.86,2228,3.13
0,2018,08,01,4,W02,서울특별시,중구,6760350,3.43,5455,3.32
1,2018,08,02,5,W02,서울특별시,중구,6863650,3.48,5621,3.42
2,2018,08,03,6,W02,서울특별시,중구,6579350,3.34,5288,3.22
3,2018,08,04,7,W02,서울특별시,중구,7109000,3.61,5418,3.29
4,2018,08,05,1,W02,서울특별시,중구,8048400,4.08,6166,3.75
5,2018,08,06,2,W02,서울특별시,중구,6974750,3.54,5556,3.38
6,2018,08,07,3,W02,서울특별시,중구,6311600,3.2,5160,3.14
7,2018,08,08,4,W02,서울특별시,중구,6367250,3.23,5333,3.24
8,2018,08,09,5,W02,서울특별시,중구,6245600,3.17,5264,3.2
9,2018,08,10,6,W02,서울특별시,중구,6142250,3.12,5237,3.18
10,2018,08,11,7,W02,서울특별시,중구,6372400,3.23,5066,3.08
11,2018,08,12,1,W02,서울특별시,중구,7810400,3.96,6010,3.65
12,2018,08,13,2,W02,서울특별시,중구,6771100,3.44,5605,3.41
13,2018,08,14,3,W02,서울특별시,중구,5785700,2.94,4954,3.01
14,2018,08,15,4,W02,서울특별시,중구,6604000,3.35,5264,3.2
15,2018,08,16,5,W02,서울특별시,중구,6695350,3.4,5498,3.34
16,2018,08,17,6,W02,서울특별시,중구,5630350,2.86,4936,3.0
17,2018,08,18,7,W02,서울특별시,중구,6101300,3.1,5090,3.09
18,2018,08,19,1,W02,서울특별시,중구,7965000,4.04,6274,3.81
19,2018,08,20,2,W02,서울특별시,중구,6472050,3.28,5464,3.32
20,2018,08,21,3,W02,서울특별시,중구,5431850,2.76,4966,3.02
21,2018,08,22,4,W02,서울특별시,중구,5950310,3.02,5264,3.2
22,2018,08,23,5,W02,서울특별시,중구,5710850,2.9,5240,3.19
23,2018,08,24,6,W02,서울특별시,중구,5216000,2.65,4770,2.9
24,2018,08,25,7,W02,서울특별시,중구,5923850,3.01,5166,3.14
25,2018,08,26,1,W02,서울특별시,중구,7720050,3.92,6158,3.74
26,2018,08,27,2,W02,서울특별시,중구,5793350,2.94,5125,3.12
27,2018,08,28,3,W02,서울특별시,중구,4384150,2.22,3890,2.37
28,2018,08,29,4,W02,서울특별시,중구,5377900,2.73,4683,2.85
29,2018,08,30,5,W02,서울특별시,중구,6442800,3.27,5595,3.4
30,2018,08,31,6,W02,서울특별시,중구,5522550,2.8,4952,3.01
0,2018,08,01,4,W03,서울특별시,용산구,159200,2.87,146,2.87
1,2018,08,02,5,W03,서울특별시,용산구,199550,3.6,165,3.25
2,2018,08,03,6,W03,서울특별시,용산구,156650,2.83,149,2.93
3,2018,08,04,7,W03,서울특별시,용산구,146700,2.65,150,2.95
4,2018,08,05,1,W03,서울특별시,용산구,202000,3.64,178,3.5
5,2018,08,06,2,W03,서울특별시,용산구,194300,3.51,169,3.33
6,2018,08,07,3,W03,서울특별시,용산구,199950,3.61,187,3.68
7,2018,08,08,4,W03,서울특별시,용산구,155200,2.8,153,3.01
8,2018,08,09,5,W03,서울특별시,용산구,165950,2.99,153,3.01
9,2018,08,10,6,W03,서울특별시,용산구,154000,2.78,164,3.23
10,2018,08,11,7,W03,서울특별시,용산구,213750,3.86,172,3.39
11,2018,08,12,1,W03,서울특별시,용산구,191600,3.46,157,3.09
12,2018,08,13,2,W03,서울특별시,용산구,205850,3.71,175,3.44
13,2018,08,14,3,W03,서울특별시,용산구,170950,3.08,161,3.17
14,2018,08,15,4,W03,서울특별시,용산구,178400,3.22,167,3.29
15,2018,08,16,5,W03,서울특별시,용산구,197350,3.56,180,3.54
16,2018,08,17,6,W03,서울특별시,용산구,156700,2.83,135,2.66
17,2018,08,18,7,W03,서울특별시,용산구,168750,3.04,164,3.23
18,2018,08,19,1,W03,서울특별시,용산구,243000,4.38,189,3.72
19,2018,08,20,2,W03,서울특별시,용산구,221300,3.99,178,3.5
20,2018,08,21,3,W03,서울특별시,용산구,188900,3.41,182,3.58
21,2018,08,22,4,W03,서울특별시,용산구,138400,2.5,151,2.97
22,2018,08,23,5,W03,서울특별시,용산구,160250,2.89,162,3.19
