,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2018,11,01,5,W01,서울특별시,종로구,2923400,2.79,2160,3.21
1,2018,11,02,6,W01,서울특별시,종로구,3013450,2.88,2165,3.22
2,2018,11,03,7,W01,서울특별시,종로구,3017600,2.88,2066,3.07
3,2018,11,04,1,W01,서울특별시,종로구,3531100,3.37,2387,3.55
4,2018,11,05,2,W01,서울특별시,종로구,3661850,3.5,2438,3.63
5,2018,11,06,3,W01,서울특별시,종로구,3283150,3.14,2236,3.33
6,2018,11,07,4,W01,서울특별시,종로구,3033000,2.9,2226,3.31
7,2018,11,08,5,W01,서울특별시,종로구,2544000,2.43,1727,2.57
8,2018,11,09,6,W01,서울특별시,종로구,3732850,3.57,2419,3.6
9,2018,11,10,7,W01,서울특별시,종로구,3451200,3.3,2124,3.16
10,2018,11,11,1,W01,서울특별시,종로구,3927350,3.75,2398,3.57
11,2018,11,12,2,W01,서울특별시,종로구,3750200,3.58,2520,3.75
12,2018,11,13,3,W01,서울특별시,종로구,3457350,3.3,2289,3.4
13,2018,11,14,4,W01,서울특별시,종로구,3390250,3.24,2295,3.41
14,2018,11,15,5,W01,서울특별시,종로구,3408900,3.26,2279,3.39
15,2018,11,16,6,W01,서울특별시,종로구,3241050,3.1,2162,3.22
16,2018,11,17,7,W01,서울특별시,종로구,3576100,3.42,2166,3.22
17,2018,11,18,1,W01,서울특별시,종로구,4165350,3.98,2480,3.69
18,2018,11,19,2,W01,서울특별시,종로구,4067100,3.89,2490,3.7
19,2018,11,20,3,W01,서울특별시,종로구,3464150,3.31,2268,3.37
20,2018,11,21,4,W01,서울특별시,종로구,3429150,3.28,2188,3.25
21,2018,11,22,5,W01,서울특별시,종로구,3422100,3.27,2236,3.33
22,2018,11,23,6,W01,서울특별시,종로구,3478500,3.32,2190,3.26
23,2018,11,24,7,W01,서울특별시,종로구,3325200,3.18,1894,2.82
24,2018,11,25,1,W01,서울특별시,종로구,4108900,3.93,2365,3.52
25,2018,11,26,2,W01,서울특별시,종로구,4400450,4.2,2462,3.66
26,2018,11,27,3,W01,서울특별시,종로구,3476850,3.32,2150,3.2
27,2018,11,28,4,W01,서울특별시,종로구,3475700,3.32,2180,3.24
28,2018,11,29,5,W01,서울특별시,종로구,3403500,3.25,2124,3.16
29,2018,11,30,6,W01,서울특별시,종로구,3522800,3.37,2152,3.2
0,2018,11,01,5,W02,서울특별시,중구,5660950,2.77,4567,3.17
1,2018,11,02,6,W02,서울특별시,중구,5602550,2.74,4494,3.12
2,2018,11,03,7,W02,서울특별시,중구,5961150,2.92,4531,3.14
3,2018,11,04,1,W02,서울특별시,중구,8109600,3.97,5853,4.06
4,2018,11,05,2,W02,서울특별시,중구,6706500,3.28,5157,3.58
5,2018,11,06,3,W02,서울특별시,중구,5560700,2.72,4379,3.04
6,2018,11,07,4,W02,서울특별시,중구,5910800,2.89,4662,3.23
7,2018,11,08,5,W02,서울특별시,중구,5163050,2.53,3790,2.63
8,2018,11,09,6,W02,서울특별시,중구,6781050,3.32,5127,3.55
9,2018,11,10,7,W02,서울특별시,중구,6703550,3.28,4751,3.29
10,2018,11,11,1,W02,서울특별시,중구,8511700,4.17,5799,4.02
11,2018,11,12,2,W02,서울특별시,중구,7323600,3.58,5191,3.6
12,2018,11,13,3,W02,서울특별시,중구,6162450,3.02,4551,3.16
13,2018,11,14,4,W02,서울특별시,중구,6534250,3.2,4840,3.36
14,2018,11,15,5,W02,서울특별시,중구,6615400,3.24,4802,3.33
15,2018,11,16,6,W02,서울특별시,중구,6575100,3.22,4651,3.22
16,2018,11,17,7,W02,서울특별시,중구,7264850,3.56,4783,3.32
17,2018,11,18,1,W02,서울특별시,중구,9015250,4.41,5770,4.0
18,2018,11,19,2,W02,서울특별시,중구,7531550,3.69,5213,3.61
19,2018,11,20,3,W02,서울특별시,중구,6487550,3.18,4466,3.1
20,2018,11,21,4,W02,서울특별시,중구,6707950,3.28,4622,3.2
21,2018,11,22,5,W02,서울특별시,중구,6489700,3.18,4465,3.1
22,2018,11,23,6,W02,서울특별시,중구,6606150,3.23,4507,3.12
23,2018,11,24,7,W02,서울특별시,중구,6883400,3.37,4209,2.92
24,2018,11,25,1,W02,서울특별시,중구,9508300,4.65,5929,4.11
25,2018,11,26,2,W02,서울특별시,중구,8020400,3.93,5162,3.58
26,2018,11,27,3,W02,서울특별시,중구,6378650,3.12,4331,3.0
27,2018,11,28,4,W02,서울특별시,중구,6622050,3.24,4636,3.21
28,2018,11,29,5,W02,서울특별시,중구,6530200,3.2,4517,3.13
29,2018,11,30,6,W02,서울특별시,중구,6392700,3.13,4479,3.11
0,2018,11,01,5,W03,서울특별시,용산구,128350,2.17,124,2.78
1,2018,11,02,6,W03,서울특별시,용산구,145450,2.46,124,2.78
2,2018,11,03,7,W03,서울특별시,용산구,204500,3.46,160,3.58
3,2018,11,04,1,W03,서울특별시,용산구,231100,3.91,175,3.92
4,2018,11,05,2,W03,서울특별시,용산구,199700,3.38,151,3.38
5,2018,11,06,3,W03,서울특별시,용산구,206350,3.49,174,3.9
6,2018,11,07,4,W03,서울특별시,용산구,129100,2.19,131,2.93
7,2018,11,08,5,W03,서울특별시,용산구,114550,1.94,104,2.33
8,2018,11,09,6,W03,서울특별시,용산구,230400,3.9,173,3.87
9,2018,11,10,7,W03,서울특별시,용산구,196600,3.33,146,3.27
10,2018,11,11,1,W03,서울특별시,용산구,245800,4.16,159,3.56
11,2018,11,12,2,W03,서울특별시,용산구,227000,3.84,173,3.87
12,2018,11,13,3,W03,서울특별시,용산구,200950,3.4,162,3.63
13,2018,11,14,4,W03,서울특별시,용산구,201600,3.41,140,3.14
14,2018,11,15,5,W03,서울특별시,용산구,185150,3.13,147,3.29
15,2018,11,16,6,W03,서울특별시,용산구,174250,2.95,140,3.14
16,2018,11,17,7,W03,서울특별시,용산구,234950,3.98,158,3.54
17,2018,11,18,1,W03,서울특별시,용산구,252700,4.28,157,3.52
18,2018,11,19,2,W03,서울특별시,용산구,167700,2.84,143,3.2
19,2018,11,20,3,W03,서울특별시,용산구,270850,4.59,176,3.94
20,2018,11,21,4,W03,서울특별시,용산구,188000,3.18,136,3.05
21,2018,11,22,5,W03,서울특별시,용산구,154300,2.61,142,3.18
22,2018,11,23,6,W03,서울특별시,용산구,186200,3.15,139,3.11
23,2018,11,24,7,W03,서울특별시,용산구,225350,3.82,137,3.07
24,2018,11,25,1,W03,서울특별시,용산구,258250,4.37,171,3.83
25,2018,11,26,2,W03,서울특별시,용산구,219150,3.71,150,3.36
26,2018,11,27,3,W03,서울특별시,용산구,216400,3.66,163,3.65
27,2018,11,28,4,W03,서울특별시,용산구,145400,2.46,131,2.93
28,2018,11,29,5,W03,서울특별시,용산구,209650,3.55,160,3.58
29,2018,11,30,6,W03,서울특별시,용산구,157050,2.66,119,2.67
0,2018,11,01,5,W04,서울특별시,성동구,11639350,2.69,8967,3.05
1,2018,11,02,6,W04,서울특별시,성동구,11710650,2.71,9144,3.11
2,2018,11,03,7,W04,서울특별시,성동구,11926000,2.76,8638,2.94
3,2018,11,04,1,W04,서울특별시,성동구,17252650,3.99,11943,4.07
4,2018,11,05,2,W04,서울특별시,성동구,14345600,3.32,10310,3.51
