,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2018,12,01,7,W01,서울특별시,종로구,3403750,3.37,2038,3.19
1,2018,12,02,1,W01,서울특별시,종로구,3943800,3.9,2377,3.72
2,2018,12,03,2,W01,서울특별시,종로구,3936300,3.9,2314,3.62
3,2018,12,04,3,W01,서울특별시,종로구,3510450,3.48,2216,3.47
4,2018,12,05,4,W01,서울특별시,종로구,3338750,3.31,2104,3.3
5,2018,12,06,5,W01,서울특별시,종로구,3082750,3.05,2026,3.17
6,2018,12,07,6,W01,서울특별시,종로구,2872700,2.84,1853,2.9
7,2018,12,08,7,W01,서울특별시,종로구,3075700,3.05,1876,2.94
8,2018,12,09,1,W01,서울특별시,종로구,3613850,3.58,2170,3.4
9,2018,12,10,2,W01,서울특별시,종로구,3799400,3.76,2305,3.61
0,2018,12,01,7,W02,서울특별시,중구,7180550,3.65,4600,3.38
1,2018,12,02,1,W02,서울특별시,중구,9495900,4.83,5925,4.36
2,2018,12,03,2,W02,서울특별시,중구,6957900,3.54,4699,3.46
3,2018,12,04,3,W02,서울특별시,중구,6531830,3.32,4476,3.29
4,2018,12,05,4,W02,서울특별시,중구,5995300,3.05,4311,3.17
5,2018,12,06,5,W02,서울특별시,중구,6402400,3.26,4483,3.3
6,2018,12,07,6,W02,서울특별시,중구,5124910,2.61,3743,2.75
7,2018,12,08,7,W02,서울특별시,중구,5977900,3.04,3919,2.88
8,2018,12,09,1,W02,서울특별시,중구,8125850,4.13,5306,3.9
9,2018,12,10,2,W02,서울특별시,중구,6745250,3.43,4678,3.44
0,2018,12,01,7,W03,서울특별시,용산구,198300,3.53,145,3.49
1,2018,12,02,1,W03,서울특별시,용산구,325750,5.8,189,4.55
2,2018,12,03,2,W03,서울특별시,용산구,166150,2.96,130,3.13
3,2018,12,04,3,W03,서울특별시,용산구,228600,4.07,175,4.21
4,2018,12,05,4,W03,서울특별시,용산구,173750,3.09,120,2.89
5,2018,12,06,5,W03,서울특별시,용산구,161550,2.88,133,3.2
6,2018,12,07,6,W03,서울특별시,용산구,162650,2.9,127,3.06
7,2018,12,08,7,W03,서울특별시,용산구,170550,3.04,125,3.01
8,2018,12,09,1,W03,서울특별시,용산구,187150,3.33,146,3.51
9,2018,12,10,2,W03,서울특별시,용산구,181700,3.23,136,3.27
0,2018,12,01,7,W04,서울특별시,성동구,14369700,3.38,8872,3.19
1,2018,12,02,1,W04,서울특별시,성동구,19460650,4.58,11691,4.2
2,2018,12,03,2,W04,서울특별시,성동구,15075850,3.54,9520,3.42
3,2018,12,04,3,W04,서울특별시,성동구,14087500,3.31,9300,3.34
4,2018,12,05,4,W04,서울특별시,성동구,13326300,3.13,9150,3.29
5,2018,12,06,5,W04,서울특별시,성동구,13303250,3.13,9095,3.27
6,2018,12,07,6,W04,서울특별시,성동구,11372900,2.67,7895,2.84
7,2018,12,08,7,W04,서울특별시,성동구,12224100,2.87,7634,2.74
8,2018,12,09,1,W04,서울특별시,성동구,17320350,4.07,10593,3.81
9,2018,12,10,2,W04,서울특별시,성동구,15176950,3.57,9684,3.48
0,2018,12,01,7,W05,서울특별시,광진구,7126700,3.67,3959,3.33
1,2018,12,02,1,W05,서울특별시,광진구,8326100,4.29,4640,3.9
2,2018,12,03,2,W05,서울특별시,광진구,7547900,3.89,4241,3.57
