,disYear,disMonth,disDate,disDay,cityCode,citySidoName,citySggName,disQuantity,disQuantityRate,disCount,disCountRate
0,2022,09,01,5,W01,서울특별시,종로구,3524100,3.06,2956,3.13
1,2022,09,02,6,W01,서울특별시,종로구,3539450,3.07,3058,3.24
2,2022,09,03,7,W01,서울특별시,종로구,4077550,3.54,3223,3.41
3,2022,09,04,1,W01,서울특별시,종로구,4138200,3.59,3136,3.32
4,2022,09,05,2,W01,서울특별시,종로구,3786000,3.28,2823,2.99
5,2022,09,06,3,W01,서울특별시,종로구,4927150,4.27,3850,4.08
6,2022,09,07,4,W01,서울특별시,종로구,3971150,3.44,3279,3.47
7,2022,09,08,5,W01,서울특별시,종로구,4392650,3.81,3630,3.84
8,2022,09,09,6,W01,서울특별시,종로구,5448750,4.73,4037,4.27
9,2022,09,10,7,W01,서울특별시,종로구,3755590,3.26,2822,2.99
0,2022,09,01,5,W02,서울특별시,중구,5588550,3.09,5221,3.21
1,2022,09,02,6,W02,서울특별시,중구,5377400,2.97,5072,3.11
2,2022,09,03,7,W02,서울특별시,중구,6152750,3.4,5483,3.37
3,2022,09,04,1,W02,서울특별시,중구,6909200,3.82,5703,3.5
4,2022,09,05,2,W02,서울특별시,중구,5455100,3.01,4687,2.88
5,2022,09,06,3,W02,서울특별시,중구,7241900,4.0,6273,3.85
6,2022,09,07,4,W02,서울특별시,중구,6245050,3.45,5573,3.42
7,2022,09,08,5,W02,서울특별시,중구,7366500,4.07,6428,3.95
8,2022,09,09,6,W02,서울특별시,중구,8843950,4.88,7103,4.36
9,2022,09,10,7,W02,서울특별시,중구,6586050,3.64,5173,3.18
0,2022,09,01,5,W03,서울특별시,용산구,1705650,3.27,1393,3.43
1,2022,09,02,6,W03,서울특별시,용산구,1660850,3.19,1303,3.21
2,2022,09,03,7,W03,서울특별시,용산구,1750700,3.36,1393,3.43
3,2022,09,04,1,W03,서울특별시,용산구,1778150,3.41,1325,3.26
4,2022,09,05,2,W03,서울특별시,용산구,1833650,3.52,1282,3.16
5,2022,09,06,3,W03,서울특별시,용산구,2166850,4.16,1588,3.91
6,2022,09,07,4,W03,서울특별시,용산구,1932900,3.71,1529,3.76
7,2022,09,08,5,W03,서울특별시,용산구,2354150,4.51,1800,4.43
8,2022,09,09,6,W03,서울특별시,용산구,2016950,3.87,1542,3.8
9,2022,09,10,7,W03,서울특별시,용산구,1372700,2.63,990,2.44
0,2022,09,01,5,W04,서울특별시,성동구,15187150,3.13,13196,3.29
1,2022,09,02,6,W04,서울특별시,성동구,14540600,3.0,12605,3.14
2,2022,09,03,7,W04,서울특별시,성동구,15867800,3.27,12877,3.21
3,2022,09,04,1,W04,서울특별시,성동구,18560450,3.83,14334,3.57
4,2022,09,05,2,W04,서울특별시,성동구,15139250,3.12,11505,2.87
5,2022,09,06,3,W04,서울특별시,성동구,19684650,4.06,15490,3.86
6,2022,09,07,4,W04,서울특별시,성동구,17832350,3.68,14480,3.61
7,2022,09,08,5,W04,서울특별시,성동구,19120450,3.94,15658,3.9
8,2022,09,09,6,W04,서울특별시,성동구,21409200,4.42,16246,4.05
9,2022,09,10,7,W04,서울특별시,성동구,16795950,3.46,12065,3.01
0,2022,09,01,5,W05,서울특별시,광진구,11078660,3.22,8635,3.35
1,2022,09,02,6,W05,서울특별시,광진구,10504520,3.06,8135,3.15
2,2022,09,03,7,W05,서울특별시,광진구,11537580,3.36,8491,3.29
3,2022,09,04,1,W05,서울특별시,광진구,12850340,3.74,8973,3.48
4,2022,09,05,2,W05,서울특별시,광진구,10514810,3.06,7065,2.74
5,2022,09,06,3,W05,서울특별시,광진구,14736720,4.29,10644,4.12
6,2022,09,07,4,W05,서울특별시,광진구,11864890,3.45,8831,3.42
7,2022,09,08,5,W05,서울특별시,광진구,13529120,3.94,9934,3.85
